Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi
16:35:43,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,46m,51Mi
16:35:43,wordpress-mysql-8484774888-6nxvs,3m,462Mi,46m,51Mi
16:35:48,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,46m,51Mi
16:35:48,wordpress-mysql-8484774888-6nxvs,3m,462Mi,46m,51Mi
16:35:53,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,47m,50Mi
16:35:53,wordpress-mysql-8484774888-6nxvs,3m,462Mi,47m,50Mi
16:35:58,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,47m,50Mi
16:35:58,wordpress-mysql-8484774888-6nxvs,3m,462Mi,47m,50Mi
16:36:04,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,47m,50Mi
16:36:04,wordpress-mysql-8484774888-6nxvs,3m,462Mi,47m,50Mi
16:36:09,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,47m,50Mi
16:36:09,wordpress-mysql-8484774888-6nxvs,3m,462Mi,47m,50Mi
16:36:14,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,47m,50Mi
16:36:14,wordpress-mysql-8484774888-6nxvs,3m,462Mi,47m,50Mi
16:36:19,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,47m,50Mi
16:36:19,wordpress-mysql-8484774888-6nxvs,3m,462Mi,47m,50Mi
16:36:24,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,52m,51Mi
16:36:24,wordpress-mysql-8484774888-6nxvs,3m,462Mi,52m,51Mi
16:36:29,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,52m,51Mi
16:36:29,wordpress-mysql-8484774888-6nxvs,3m,462Mi,52m,51Mi
16:36:34,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,50m,50Mi
16:36:34,wordpress-mysql-8484774888-6nxvs,3m,462Mi,50m,50Mi
16:36:39,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,50m,50Mi
16:36:39,wordpress-mysql-8484774888-6nxvs,3m,462Mi,50m,50Mi
16:36:45,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,50m,50Mi
16:36:45,wordpress-mysql-8484774888-6nxvs,3m,462Mi,50m,50Mi
16:36:50,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,52m,51Mi
16:36:50,wordpress-mysql-8484774888-6nxvs,4m,462Mi,52m,51Mi
16:36:55,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,52m,51Mi
16:36:55,wordpress-mysql-8484774888-6nxvs,4m,462Mi,52m,51Mi
16:37:00,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,52m,51Mi
16:37:00,wordpress-mysql-8484774888-6nxvs,4m,462Mi,52m,51Mi
16:37:05,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,45m,50Mi
16:37:05,wordpress-mysql-8484774888-6nxvs,3m,462Mi,45m,50Mi
16:37:10,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,45m,50Mi
16:37:10,wordpress-mysql-8484774888-6nxvs,3m,462Mi,45m,50Mi
16:37:15,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,45m,50Mi
16:37:15,wordpress-mysql-8484774888-6nxvs,3m,462Mi,45m,50Mi
16:37:20,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,52m,50Mi
16:37:20,wordpress-mysql-8484774888-6nxvs,3m,462Mi,52m,50Mi
16:37:25,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,52m,50Mi
16:37:25,wordpress-mysql-8484774888-6nxvs,3m,462Mi,52m,50Mi
16:37:31,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,52m,50Mi
16:37:31,wordpress-mysql-8484774888-6nxvs,3m,462Mi,52m,50Mi
16:37:36,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,52m,50Mi
16:37:36,wordpress-mysql-8484774888-6nxvs,3m,462Mi,52m,50Mi
16:37:41,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,52m,50Mi
16:37:41,wordpress-mysql-8484774888-6nxvs,3m,462Mi,52m,50Mi
16:37:46,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,52m,50Mi
16:37:46,wordpress-mysql-8484774888-6nxvs,3m,462Mi,52m,50Mi
16:37:51,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,47m,50Mi
16:37:51,wordpress-mysql-8484774888-6nxvs,3m,462Mi,47m,50Mi
16:37:56,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,47m,50Mi
16:37:56,wordpress-mysql-8484774888-6nxvs,3m,462Mi,47m,50Mi
16:38:01,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,47m,50Mi
16:38:01,wordpress-mysql-8484774888-6nxvs,3m,462Mi,47m,50Mi
16:38:06,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,44m,46Mi
16:38:06,wordpress-mysql-8484774888-6nxvs,3m,462Mi,44m,46Mi
16:38:11,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,44m,46Mi
16:38:11,wordpress-mysql-8484774888-6nxvs,3m,462Mi,44m,46Mi
16:38:17,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,44m,46Mi
16:38:17,wordpress-mysql-8484774888-6nxvs,3m,462Mi,44m,46Mi
16:38:22,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:38:22,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:38:27,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:38:27,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:38:32,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:38:32,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:38:37,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:38:37,wordpress-mysql-8484774888-6nxvs,4m,462Mi,1m,46Mi
16:38:42,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:38:42,wordpress-mysql-8484774888-6nxvs,4m,462Mi,1m,46Mi
16:38:47,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:38:47,wordpress-mysql-8484774888-6nxvs,4m,462Mi,1m,46Mi
16:38:52,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:38:52,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:38:57,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:38:57,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:39:03,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:39:03,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:39:08,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:39:08,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:39:13,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:39:13,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:39:18,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:39:18,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:39:23,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:39:23,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:39:28,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:39:28,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:39:33,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:39:33,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:39:38,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:39:38,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:39:43,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:39:43,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:39:48,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
