Timestamp,Pod_Name,CPU_m,Memory_Mi
09:05:40,wordpress-mysql-8484774888-46s7v,163m,551Mi
09:05:46,wordpress-deployment-7c7bb76d6f-66hfm,340m,185Mi
09:05:46,wordpress-deployment-7c7bb76d6f-n4rz9,369m,174Mi
09:05:46,wordpress-deployment-7c7bb76d6f-q8q95,374m,211Mi
09:05:46,wordpress-deployment-7c7bb76d6f-sdtc8,327m,203Mi
09:05:46,wordpress-mysql-8484774888-46s7v,163m,551Mi
09:05:51,wordpress-deployment-7c7bb76d6f-66hfm,345m,191Mi
09:05:51,wordpress-deployment-7c7bb76d6f-n4rz9,250m,160Mi
09:05:51,wordpress-deployment-7c7bb76d6f-q8q95,329m,192Mi
09:05:51,wordpress-deployment-7c7bb76d6f-sdtc8,262m,195Mi
09:05:51,wordpress-mysql-8484774888-46s7v,146m,550Mi
09:05:56,wordpress-deployment-7c7bb76d6f-66hfm,345m,191Mi
09:05:56,wordpress-deployment-7c7bb76d6f-n4rz9,250m,160Mi
09:05:56,wordpress-deployment-7c7bb76d6f-q8q95,329m,192Mi
09:05:56,wordpress-deployment-7c7bb76d6f-sdtc8,262m,195Mi
09:05:56,wordpress-mysql-8484774888-46s7v,146m,550Mi
09:06:01,wordpress-deployment-7c7bb76d6f-66hfm,345m,191Mi
09:06:01,wordpress-deployment-7c7bb76d6f-n4rz9,250m,160Mi
09:06:01,wordpress-deployment-7c7bb76d6f-q8q95,329m,192Mi
09:06:01,wordpress-deployment-7c7bb76d6f-sdtc8,262m,195Mi
09:06:01,wordpress-mysql-8484774888-46s7v,146m,550Mi
09:06:06,wordpress-deployment-7c7bb76d6f-66hfm,345m,191Mi
09:06:06,wordpress-deployment-7c7bb76d6f-n4rz9,321m,167Mi
09:06:06,wordpress-deployment-7c7bb76d6f-q8q95,349m,189Mi
09:06:06,wordpress-deployment-7c7bb76d6f-sdtc8,244m,197Mi
09:06:06,wordpress-mysql-8484774888-46s7v,147m,551Mi
09:06:11,wordpress-deployment-7c7bb76d6f-66hfm,345m,191Mi
09:06:11,wordpress-deployment-7c7bb76d6f-n4rz9,321m,167Mi
09:06:11,wordpress-deployment-7c7bb76d6f-q8q95,349m,189Mi
09:06:11,wordpress-deployment-7c7bb76d6f-sdtc8,244m,197Mi
09:06:11,wordpress-mysql-8484774888-46s7v,147m,551Mi
09:06:16,wordpress-deployment-7c7bb76d6f-66hfm,345m,191Mi
09:06:16,wordpress-deployment-7c7bb76d6f-n4rz9,321m,167Mi
09:06:16,wordpress-deployment-7c7bb76d6f-q8q95,349m,189Mi
09:06:16,wordpress-deployment-7c7bb76d6f-sdtc8,244m,197Mi
